43,0,0,0,1,0,0,0,0,0
0,34,0,0,0,0,1,0,2,1
0,0,34,0,0,0,0,0,0,0
0,0,0,36,0,0,0,0,0,0
0,1,0,0,38,0,0,0,1,1
0,0,0,0,0,33,0,0,0,0
0,1,0,0,0,0,30,0,0,0
0,0,0,0,0,0,0,30,0,0
0,2,1,0,0,0,0,0,36,0
0,0,0,1,0,1,0,1,0,31
